repeat,fold,accuracy,macro_f1,weighted_f1,roc_auc_ovr_macro,average_precision_macro,n_items,precision_absent,recall_absent,f1_absent,support_absent,precision_present,recall_present,f1_present,support_present
2,1,0.8820058997050148,0.6042609076316942,0.851688664654758,0.7814267756128221,0.6753710948770052,678.0,0.8914373088685015,0.9847972972972973,0.9357945425361156,592.0,0.625,0.1744186046511628,0.2727272727272727,86.0
2,2,0.496301775147929,0.3571627557229364,0.36601102404885005,0.6086303266049902,0.6136077990443017,1352.0,0.5058365758754864,0.9339080459770115,0.6562342251388188,696.0,0.31343283582089554,0.03201219512195122,0.058091286307053944,656.0
2,3,0.7987169206094628,0.7932928500434222,0.7982604394232118,0.8811376237519595,0.861191059537298,1247.0,0.8171896316507503,0.8365921787709497,0.8267770876466529,716.0,0.7723735408560312,0.7476459510357816,0.7598086124401914,531.0
2,4,0.7066666666666667,0.6857874357292482,0.7268259241234845,0.8415450849079167,0.7532862015859243,900.0,0.9559471365638766,0.640117994100295,0.7667844522968198,678.0,0.452914798206278,0.9099099099099099,0.6047904191616766,222.0
3,0,0.4682352941176471,0.33714735273008334,0.5694989948720612,0.29365497076023395,0.4714177526802214,850.0,0.8290598290598291,0.5105263157894737,0.6319218241042345,760.0,0.02617801047120419,0.1111111111111111,0.0423728813559322,90.0
3,1,0.8777614138438881,0.6343422546634225,0.8562315604145689,0.7529221031376203,0.6669462578497557,679.0,0.8970358814352574,0.9712837837837838,0.9326845093268451,592.0,0.5526315789473685,0.2413793103448276,0.336,87.0
3,2,0.7865448504983389,0.7847150376227566,0.7860008520758686,0.8651668269217447,0.8673054908001474,1204.0,0.7886792452830189,0.7424511545293073,0.7648673376029277,563.0,0.7848664688427299,0.8252730109204368,0.8045627376425856,641.0
3,3,0.6679748822605965,0.6596712925685597,0.6685173278183677,0.7621643816867031,0.7710286797041273,1274.0,0.7191780821917808,0.7065948855989233,0.7128309572301426,743.0,0.5992647058823529,0.6139359698681732,0.6065116279069768,531.0
3,4,0.6959183673469388,0.671339311437626,0.7170123332392594,0.8012790638914311,0.6982810323516757,980.0,0.9332023575638507,0.6427604871447903,0.7612179487179487,739.0,0.4394904458598726,0.8589211618257261,0.5814606741573034,241.0
4,0,0.7726737338044759,0.43588039867109635,0.7731871382787645,0.24166528331119963,0.4545954445632831,849.0,0.8723404255319149,0.8711819389110226,0.8717607973421927,753.0,0.0,0.0,0.0,96.0
4,1,0.8819628647214854,0.6379595910550026,0.8579173078658223,0.7244353534096565,0.668753154007414,754.0,0.895397489539749,0.9786585365853658,0.9351784413692644,656.0,0.6216216216216216,0.23469387755102042,0.34074074074074073,98.0
4,2,0.5473186119873817,0.5299117476851851,0.5283422763136756,0.6844227108141401,0.6789302876965131,1268.0,0.5275590551181102,0.7528089887640449,0.6203703703703703,623.0,0.5936675461741425,0.3488372093023256,0.439453125,645.0
4,3,0.8051409618573798,0.8012378364162356,0.8046559581043382,0.9063755643852981,0.897238938629666,1206.0,0.8166189111747851,0.8419497784342689,0.8290909090909091,677.0,0.7893700787401575,0.7580340264650284,0.7733847637415622,529.0
