feature,gain,repeat,fold
cond_no_visual,0.00391043396666646,7,1
latitude,0.0029742654878646135,7,1
cond_ship_noise,0.0,7,1
cond_engine_noise,0.0,7,1
cond_reverberation,0.0,7,1
cond_night_recording,0.0,7,1
cond_tape_speed_note,0.0,7,1
latitude,0.8582033514976501,7,2
site_code,0.09295017272233963,7,2
cond_water_noise,0.02481006644666195,7,2
cond_reverberation,0.018012171611189842,7,2
cond_no_visual,0.006024228874593973,7,2
longitude,0.0,7,2
cond_ship_noise,0.0,7,2
cond_engine_noise,0.0,7,2
cond_night_recording,0.0,7,2
cond_tape_speed_note,0.0,7,2
longitude,0.8261276483535767,7,3
site_code,0.07083111256361008,7,3
cond_reverberation,0.034197624772787094,7,3
cond_water_noise,0.020777326077222824,7,3
latitude,0.015542936511337757,7,3
cond_night_recording,0.013669267296791077,7,3
cond_no_visual,0.013659842312335968,7,3
cond_engine_noise,0.005194175988435745,7,3
cond_ship_noise,0.0,7,3
cond_tape_speed_note,0.0,7,3
longitude,0.8620486855506897,7,4
cond_no_visual,0.03527216613292694,7,4
cond_water_noise,0.02649151347577572,7,4
cond_reverberation,0.02592412568628788,7,4
latitude,0.021555185317993164,7,4
site_code,0.014727952890098095,7,4
cond_night_recording,0.008895095437765121,7,4
cond_engine_noise,0.0050852131098508835,7,4
cond_ship_noise,0.0,7,4
cond_tape_speed_note,0.0,7,4
longitude,0.9230080842971802,8,0
latitude,0.022158166393637657,8,0
site_code,0.020145084708929062,8,0
cond_water_noise,0.016379959881305695,8,0
cond_reverberation,0.010857664979994297,8,0
cond_no_visual,0.00745101273059845,8,0
cond_ship_noise,0.0,8,0
cond_engine_noise,0.0,8,0
cond_night_recording,0.0,8,0
cond_tape_speed_note,0.0,8,0
longitude,0.9209515452384949,8,1
site_code,0.0575362965464592,8,1
cond_water_noise,0.013993214815855026,8,1
cond_no_visual,0.004302227403968573,8,1
latitude,0.0032167762983590364,8,1
cond_ship_noise,0.0,8,1
cond_engine_noise,0.0,8,1
cond_reverberation,0.0,8,1
cond_night_recording,0.0,8,1
cond_tape_speed_note,0.0,8,1
longitude,0.8375030755996704,8,2
site_code,0.11128770560026169,8,2
cond_reverberation,0.02224736660718918,8,2
cond_no_visual,0.010899614542722702,8,2
latitude,0.005244187079370022,8,2
cond_water_noise,0.004625238478183746,8,2
cond_engine_noise,0.004613244440406561,8,2
cond_night_recording,0.0035795625299215317,8,2
cond_ship_noise,0.0,8,2
cond_tape_speed_note,0.0,8,2
latitude,0.7894302010536194,8,3
site_code,0.11064285039901733,8,3
longitude,0.0779239684343338,8,3
cond_water_noise,0.01621297560632229,8,3
cond_no_visual,0.0036986982449889183,8,3
cond_reverberation,0.0020913060288876295,8,3
cond_ship_noise,0.0,8,3
cond_engine_noise,0.0,8,3
cond_night_recording,0.0,8,3
cond_tape_speed_note,0.0,8,3
latitude,0.7764297723770142,8,4
longitude,0.17958946526050568,8,4
site_code,0.03160414099693298,8,4
cond_water_noise,0.005601990502327681,8,4
cond_no_visual,0.004376641940325499,8,4
cond_reverberation,0.002398039447143674,8,4
cond_ship_noise,0.0,8,4
cond_engine_noise,0.0,8,4
cond_night_recording,0.0,8,4
cond_tape_speed_note,0.0,8,4
longitude,0.9232966303825378,9,0
latitude,0.021370964124798775,9,0
site_code,0.020813647657632828,9,0
cond_water_noise,0.016639942303299904,9,0
cond_reverberation,0.010694531723856926,9,0
cond_no_visual,0.00718425028026104,9,0
cond_ship_noise,0.0,9,0
cond_engine_noise,0.0,9,0
cond_night_recording,0.0,9,0
cond_tape_speed_note,0.0,9,0
longitude,0.9098997116088867,9,1
site_code,0.05812294781208038,9,1
cond_water_noise,0.016482941806316376,9,1
cond_reverberation,0.0075439102947711945,9,1
cond_no_visual,0.004499879665672779,9,1
latitude,0.0034506015945225954,9,1
cond_ship_noise,0.0,9,1
cond_engine_noise,0.0,9,1
cond_night_recording,0.0,9,1
cond_tape_speed_note,0.0,9,1
longitude,0.8336147665977478,9,2
site_code,0.1118108406662941,9,2
cond_reverberation,0.023899739608168602,9,2
cond_no_visual,0.012073278427124023,9,2
cond_engine_noise,0.0054238238371908665,9,2
latitude,0.005129172466695309,9,2
cond_water_noise,0.004536428488790989,9,2
cond_night_recording,0.003511953167617321,9,2
cond_ship_noise,0.0,9,2
cond_tape_speed_note,0.0,9,2
latitude,0.7836042642593384,9,3
site_code,0.11086758226156235,9,3
longitude,0.08390523493289948,9,3
cond_water_noise,0.015904556959867477,9,3
cond_no_visual,0.003707079216837883,9,3
cond_reverberation,0.0020114306826144457,9,3
cond_ship_noise,0.0,9,3
cond_engine_noise,0.0,9,3
cond_night_recording,0.0,9,3
cond_tape_speed_note,0.0,9,3
longitude,0.8656976819038391,9,4
cond_no_visual,0.03351781517267227,9,4
cond_water_noise,0.027082983404397964,9,4
cond_reverberation,0.025741172954440117,9,4
latitude,0.020565643906593323,9,4
site_code,0.014249498955905437,9,4
cond_night_recording,0.008410454727709293,9,4
cond_engine_noise,0.004734816029667854,9,4
cond_ship_noise,0.0,9,4
cond_tape_speed_note,0.0,9,4
