feature,gain,repeat,fold
"site_Saanich Inlet, Victoria, VAncouver Island, British Columbia, Canada",0.0,1,3
"site_Saanich Inlet, Victoria, Vancouver Island, British Columbia, Canada",0.0,1,3
"site_Sable Island, Nova Scotia",0.0,1,3
"site_South of Sable Island, North Atlantic",0.0,1,3
"site_St. David's Island, Bermuda",0.0,1,3
"site_T3 Ice Island, Canada",0.0,1,3
"site_Three to four miles N. of Crafton Is., Prince William Sound, Alaska",0.0,1,3
"site_Tortola, British Virgin IslandsO",0.0,1,3
site_W of Browns Bank,0.0,1,3
"site_off Gibbs Hill Light, Bermuda",0.0,1,3
"site_over Plantagenet Banks, Bermuda",0.0,1,3
collection_code_BD10A,0.0,1,3
collection_code_BD15A,0.0,1,3
collection_code_BA2A,0.34489691257476807,1,4
collection_code_AC2A,0.3248399496078491,1,4
latitude,0.2911998927593231,1,4
collection_code_BE3C,0.03065425343811512,1,4
native_sample_rate,0.0033562490716576576,1,4
"site_Vancouver, British Columbia",0.0026799056213349104,1,4
year,0.000723951670806855,1,4
"site_Kikvika, Norway",0.0007066833786666393,1,4
collection_code_BE7A,0.00026191843790002167,1,4
duration_seconds,0.0002520359994377941,1,4
bytes_on_disk,0.00018947833450511098,1,4
cond_water_noise,0.00014256674330681562,1,4
longitude,9.624510130379349e-05,1,4
site_1 mile S of Olowalu reef - Hawaii,0.0,1,4
"site_1-1.5 miles North of Tortola, British Virgin Islands",0.0,1,4
"site_3 miles N of San Juan, Puerto Rico",0.0,1,4
"site_3-4 mi. off Roseau, Dominica",0.0,1,4
"site_3-4 mi. off Roseau, Dominica  BD",0.0,1,4
site_50 mi. NE Malta,0.0,1,4
"site_80 mi. south of Martha's Vineyard, Massachusetts",0.0,1,4
"site_Andenes, Norway",0.0,1,4
"site_Argus Island, Bermuda",0.0,1,4
site_Bequia,0.0,1,4
site_Bermuda,0.0,1,4
site_BermudaBD,0.0,1,4
"site_Castle Harbour, Bermuda",0.0,1,4
site_DOMINICA,0.0,1,4
"site_Dabob Bay, Seattle, Washington",0.0,1,4
